capture_id,capture_date_local,capture_time_local,subject_id,subject_id,image_basename,image_rank_in_capture,subject_id,subject_id,question__species,kingdom,phylum,class,order,family,genus,species,common_name
KAR_S1#B01#1#1064,2017-10-18,12:39:38,28796249,28796249,KAR_S1_B01_R1_IMAG2521.JPG,2,28796249,28796249,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#1064,2017-10-18,12:39:38,28796249,28796249,KAR_S1_B01_R1_IMAG2522.JPG,3,28796249,28796249,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#1074,2017-10-18,12:59:14,28796263,28796263,KAR_S1_B01_R1_IMAG2550.JPG,1,28796263,28796263,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1074,2017-10-18,12:59:14,28796263,28796263,KAR_S1_B01_R1_IMAG2551.JPG,2,28796263,28796263,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1074,2017-10-18,12:59:14,28796263,28796263,KAR_S1_B01_R1_IMAG2552.JPG,3,28796263,28796263,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1321,2017-10-20,09:24:03,28796593,28796593,KAR_S1_B01_R1_IMAG3251.JPG,1,28796593,28796593,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#1321,2017-10-20,09:24:03,28796593,28796593,KAR_S1_B01_R1_IMAG3252.JPG,2,28796593,28796593,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#1321,2017-10-20,09:24:03,28796593,28796593,KAR_S1_B01_R1_IMAG3253.JPG,3,28796593,28796593,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#1323,2017-10-20,09:47:54,28796596,28796596,KAR_S1_B01_R1_IMAG3257.JPG,1,28796596,28796596,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1323,2017-10-20,09:47:54,28796596,28796596,KAR_S1_B01_R1_IMAG3258.JPG,2,28796596,28796596,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1323,2017-10-20,09:47:54,28796596,28796596,KAR_S1_B01_R1_IMAG3259.JPG,3,28796596,28796596,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1324,2017-10-20,09:49:39,28796597,28796597,KAR_S1_B01_R1_IMAG3260.JPG,1,28796597,28796597,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1324,2017-10-20,09:49:39,28796597,28796597,KAR_S1_B01_R1_IMAG3261.JPG,2,28796597,28796597,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1324,2017-10-20,09:49:39,28796597,28796597,KAR_S1_B01_R1_IMAG3262.JPG,3,28796597,28796597,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1326,2017-10-20,10:28:28,28796600,28796600,KAR_S1_B01_R1_IMAG3266.JPG,1,28796600,28796600,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1326,2017-10-20,10:28:28,28796600,28796600,KAR_S1_B01_R1_IMAG3267.JPG,2,28796600,28796600,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1326,2017-10-20,10:28:28,28796600,28796600,KAR_S1_B01_R1_IMAG3268.JPG,3,28796600,28796600,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1570,2017-10-23,07:18:40,28796908,28796908,KAR_S1_B01_R1_IMAG3834.JPG,1,28796908,28796908,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B01#1#1570,2017-10-23,07:18:40,28796908,28796908,KAR_S1_B01_R1_IMAG3835.JPG,2,28796908,28796908,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B01#1#1570,2017-10-23,07:18:40,28796908,28796908,KAR_S1_B01_R1_IMAG3836.JPG,3,28796908,28796908,jackalblackbacked,animalia,chordata,mammalia,carnivora,canidae,lupulella,lupulella mesomelas,black-backed jackal
KAR_S1#B01#1#1573,2017-10-23,10:48:53,28796912,28796912,KAR_S1_B01_R1_IMAG3843.JPG,1,28796912,28796912,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1573,2017-10-23,10:48:53,28796912,28796912,KAR_S1_B01_R1_IMAG3844.JPG,2,28796912,28796912,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1573,2017-10-23,10:48:53,28796912,28796912,KAR_S1_B01_R1_IMAG3845.JPG,3,28796912,28796912,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1574,2017-10-23,11:00:46,28796914,28796914,KAR_S1_B01_R1_IMAG3846.JPG,1,28796914,28796914,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1574,2017-10-23,11:00:46,28796914,28796914,KAR_S1_B01_R1_IMAG3847.JPG,2,28796914,28796914,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1574,2017-10-23,11:00:46,28796914,28796914,KAR_S1_B01_R1_IMAG3848.JPG,3,28796914,28796914,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1789,2017-10-24,05:36:09,28798126,28798126,KAR_S1_B01_R1_IMAG4271.JPG,1,28798126,28798126,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#1789,2017-10-24,05:36:09,28798126,28798126,KAR_S1_B01_R1_IMAG4272.JPG,2,28798126,28798126,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#1789,2017-10-24,05:36:09,28798126,28798126,KAR_S1_B01_R1_IMAG4273.JPG,3,28798126,28798126,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#1855,2017-10-24,08:45:46,28798365,28798365,KAR_S1_B01_R1_IMAG4469.JPG,1,28798365,28798365,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#1855,2017-10-24,08:45:46,28798365,28798365,KAR_S1_B01_R1_IMAG4470.JPG,2,28798365,28798365,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#1855,2017-10-24,08:45:46,28798365,28798365,KAR_S1_B01_R1_IMAG4471.JPG,3,28798365,28798365,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#1913,2017-10-24,11:23:36,28798575,28798575,KAR_S1_B01_R1_IMAG4643.JPG,1,28798575,28798575,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1913,2017-10-24,11:23:36,28798575,28798575,KAR_S1_B01_R1_IMAG4644.JPG,2,28798575,28798575,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1913,2017-10-24,11:23:36,28798575,28798575,KAR_S1_B01_R1_IMAG4645.JPG,3,28798575,28798575,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2009,2017-10-26,08:46:04,28798904,28798904,KAR_S1_B01_R1_IMAG4901.JPG,1,28798904,28798904,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2009,2017-10-26,08:46:04,28798904,28798904,KAR_S1_B01_R1_IMAG4902.JPG,2,28798904,28798904,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2009,2017-10-26,08:46:04,28798904,28798904,KAR_S1_B01_R1_IMAG4903.JPG,3,28798904,28798904,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2010,2017-10-26,09:09:13,28798908,28798908,KAR_S1_B01_R1_IMAG4904.JPG,1,28798908,28798908,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#2010,2017-10-26,09:09:13,28798908,28798908,KAR_S1_B01_R1_IMAG4905.JPG,2,28798908,28798908,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#2010,2017-10-26,09:09:13,28798908,28798908,KAR_S1_B01_R1_IMAG4906.JPG,3,28798908,28798908,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#2011,2017-10-26,11:07:57,28798912,28798912,KAR_S1_B01_R1_IMAG4907.JPG,1,28798912,28798912,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2011,2017-10-26,11:07:57,28798912,28798912,KAR_S1_B01_R1_IMAG4908.JPG,2,28798912,28798912,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2011,2017-10-26,11:07:57,28798912,28798912,KAR_S1_B01_R1_IMAG4909.JPG,3,28798912,28798912,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2012,2017-10-26,11:09:27,28798916,28798916,KAR_S1_B01_R1_IMAG4910.JPG,1,28798916,28798916,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2012,2017-10-26,11:09:27,28798916,28798916,KAR_S1_B01_R1_IMAG4911.JPG,2,28798916,28798916,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2012,2017-10-26,11:09:27,28798916,28798916,KAR_S1_B01_R1_IMAG4912.JPG,3,28798916,28798916,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2013,2017-10-26,11:17:38,28798920,28798920,KAR_S1_B01_R1_IMAG4913.JPG,1,28798920,28798920,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2013,2017-10-26,11:17:38,28798920,28798920,KAR_S1_B01_R1_IMAG4914.JPG,2,28798920,28798920,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2013,2017-10-26,11:17:38,28798920,28798920,KAR_S1_B01_R1_IMAG4915.JPG,3,28798920,28798920,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2014,2017-10-26,11:20:38,28798923,28798923,KAR_S1_B01_R1_IMAG4916.JPG,1,28798923,28798923,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2014,2017-10-26,11:20:38,28798923,28798923,KAR_S1_B01_R1_IMAG4917.JPG,2,28798923,28798923,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2014,2017-10-26,11:20:38,28798923,28798923,KAR_S1_B01_R1_IMAG4918.JPG,3,28798923,28798923,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2023,2017-10-26,12:45:55,28798958,28798958,KAR_S1_B01_R1_IMAG4943.JPG,1,28798958,28798958,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2023,2017-10-26,12:45:55,28798958,28798958,KAR_S1_B01_R1_IMAG4944.JPG,2,28798958,28798958,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2023,2017-10-26,12:45:55,28798958,28798958,KAR_S1_B01_R1_IMAG4945.JPG,3,28798958,28798958,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2030,2017-10-26,14:18:40,28798980,28798980,KAR_S1_B01_R1_IMAG4964.JPG,1,28798980,28798980,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2030,2017-10-26,14:18:40,28798980,28798980,KAR_S1_B01_R1_IMAG4965.JPG,2,28798980,28798980,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2030,2017-10-26,14:18:40,28798980,28798980,KAR_S1_B01_R1_IMAG4966.JPG,3,28798980,28798980,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2031,2017-10-26,14:19:44,28798983,28798983,KAR_S1_B01_R1_IMAG4967.JPG,1,28798983,28798983,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2031,2017-10-26,14:19:44,28798983,28798983,KAR_S1_B01_R1_IMAG4968.JPG,2,28798983,28798983,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2031,2017-10-26,14:19:44,28798983,28798983,KAR_S1_B01_R1_IMAG4969.JPG,3,28798983,28798983,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2069,2017-10-26,17:40:59,28799115,28799115,KAR_S1_B01_R1_IMAG5081.JPG,1,28799115,28799115,monkeyvervet,animalia,chordata,mammalia,primates,cercopithecidae,chlorocebus,chlorocebus pygerythrus,vervet monkey
KAR_S1#B01#1#2069,2017-10-26,17:40:59,28799115,28799115,KAR_S1_B01_R1_IMAG5082.JPG,2,28799115,28799115,monkeyvervet,animalia,chordata,mammalia,primates,cercopithecidae,chlorocebus,chlorocebus pygerythrus,vervet monkey
KAR_S1#B01#1#2069,2017-10-26,17:40:59,28799115,28799115,KAR_S1_B01_R1_IMAG5083.JPG,3,28799115,28799115,monkeyvervet,animalia,chordata,mammalia,primates,cercopithecidae,chlorocebus,chlorocebus pygerythrus,vervet monkey
KAR_S1#B01#1#2072,2017-10-27,06:50:37,28799122,28799122,KAR_S1_B01_R1_IMAG5086.JPG,1,28799122,28799122,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2072,2017-10-27,06:50:37,28799122,28799122,KAR_S1_B01_R1_IMAG5087.JPG,2,28799122,28799122,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2072,2017-10-27,06:50:37,28799122,28799122,KAR_S1_B01_R1_IMAG5088.JPG,3,28799122,28799122,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2127,2017-10-29,05:48:22,28799318,28799318,KAR_S1_B01_R1_IMAG5231.JPG,1,28799318,28799318,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2127,2017-10-29,05:48:22,28799318,28799318,KAR_S1_B01_R1_IMAG5232.JPG,2,28799318,28799318,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2127,2017-10-29,05:48:22,28799318,28799318,KAR_S1_B01_R1_IMAG5233.JPG,3,28799318,28799318,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2174,2017-10-29,13:03:37,28799505,28799505,KAR_S1_B01_R1_IMAG5372.JPG,1,28799505,28799505,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#2174,2017-10-29,13:03:37,28799505,28799505,KAR_S1_B01_R1_IMAG5373.JPG,2,28799505,28799505,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#2174,2017-10-29,13:03:37,28799505,28799505,KAR_S1_B01_R1_IMAG5374.JPG,3,28799505,28799505,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#2382,2017-10-30,08:24:55,28800170,28800170,KAR_S1_B01_R1_IMAG5864.JPG,1,28800170,28800170,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2382,2017-10-30,08:24:55,28800170,28800170,KAR_S1_B01_R1_IMAG5865.JPG,2,28800170,28800170,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2382,2017-10-30,08:24:55,28800170,28800170,KAR_S1_B01_R1_IMAG5866.JPG,3,28800170,28800170,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2651,2017-10-31,17:58:03,28801126,28801126,KAR_S1_B01_R1_IMAG6603.JPG,1,28801126,28801126,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#2651,2017-10-31,17:58:03,28801126,28801126,KAR_S1_B01_R1_IMAG6604.JPG,2,28801126,28801126,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#2651,2017-10-31,17:58:03,28801126,28801126,KAR_S1_B01_R1_IMAG6605.JPG,3,28801126,28801126,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#2668,2017-11-01,05:35:23,28801161,28801161,KAR_S1_B01_R1_IMAG6622.JPG,1,28801161,28801161,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#2668,2017-11-01,05:35:23,28801161,28801161,KAR_S1_B01_R1_IMAG6623.JPG,2,28801161,28801161,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#2668,2017-11-01,05:35:23,28801161,28801161,KAR_S1_B01_R1_IMAG6624.JPG,3,28801161,28801161,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#2669,2017-11-01,05:43:57,28801162,28801162,KAR_S1_B01_R1_IMAG6625.JPG,1,28801162,28801162,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2669,2017-11-01,05:43:57,28801162,28801162,KAR_S1_B01_R1_IMAG6626.JPG,2,28801162,28801162,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2669,2017-11-01,05:43:57,28801162,28801162,KAR_S1_B01_R1_IMAG6627.JPG,3,28801162,28801162,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2670,2017-11-01,06:05:42,28801163,28801163,KAR_S1_B01_R1_IMAG6628.JPG,1,28801163,28801163,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2670,2017-11-01,06:05:42,28801163,28801163,KAR_S1_B01_R1_IMAG6629.JPG,2,28801163,28801163,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2670,2017-11-01,06:05:42,28801163,28801163,KAR_S1_B01_R1_IMAG6630.JPG,3,28801163,28801163,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2671,2017-11-01,06:16:05,28801164,28801164,KAR_S1_B01_R1_IMAG6631.JPG,1,28801164,28801164,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2671,2017-11-01,06:16:05,28801164,28801164,KAR_S1_B01_R1_IMAG6632.JPG,2,28801164,28801164,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2671,2017-11-01,06:16:05,28801164,28801164,KAR_S1_B01_R1_IMAG6633.JPG,3,28801164,28801164,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2675,2017-11-01,06:28:13,28801168,28801168,KAR_S1_B01_R1_IMAG6643.JPG,1,28801168,28801168,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2675,2017-11-01,06:28:13,28801168,28801168,KAR_S1_B01_R1_IMAG6644.JPG,2,28801168,28801168,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2675,2017-11-01,06:28:13,28801168,28801168,KAR_S1_B01_R1_IMAG6645.JPG,3,28801168,28801168,hare,animalia,chordata,mammalia,lagomorpha,leporidae,lepus,,hare
KAR_S1#B01#1#2705,2017-11-01,10:49:45,28801198,28801198,KAR_S1_B01_R1_IMAG6733.JPG,1,28801198,28801198,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2705,2017-11-01,10:49:45,28801198,28801198,KAR_S1_B01_R1_IMAG6734.JPG,2,28801198,28801198,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2705,2017-11-01,10:49:45,28801198,28801198,KAR_S1_B01_R1_IMAG6735.JPG,3,28801198,28801198,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2706,2017-11-01,10:50:58,28801199,28801199,KAR_S1_B01_R1_IMAG6736.JPG,1,28801199,28801199,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2706,2017-11-01,10:50:58,28801199,28801199,KAR_S1_B01_R1_IMAG6737.JPG,2,28801199,28801199,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2706,2017-11-01,10:50:58,28801199,28801199,KAR_S1_B01_R1_IMAG6738.JPG,3,28801199,28801199,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#2769,2017-11-01,14:58:07,28801543,28801543,KAR_S1_B01_R1_IMAG6925.JPG,1,28801543,28801543,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#2769,2017-11-01,14:58:07,28801543,28801543,KAR_S1_B01_R1_IMAG6926.JPG,2,28801543,28801543,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B01#1#2769,2017-11-01,14:58:07,28801543,28801543,KAR_S1_B01_R1_IMAG6927.JPG,3,28801543,28801543,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B02#1#16,2017-10-06,12:31:48,28801623,28801623,KAR_S1_B02_R1_IMAG0044.JPG,1,28801623,28801623,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#16,2017-10-06,12:31:48,28801623,28801623,KAR_S1_B02_R1_IMAG0045.JPG,2,28801623,28801623,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#16,2017-10-06,12:31:48,28801623,28801623,KAR_S1_B02_R1_IMAG0046.JPG,3,28801623,28801623,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#17,2017-10-06,12:32:53,28801627,28801627,KAR_S1_B02_R1_IMAG0047.JPG,1,28801627,28801627,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#17,2017-10-06,12:32:53,28801627,28801627,KAR_S1_B02_R1_IMAG0048.JPG,2,28801627,28801627,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#17,2017-10-06,12:32:53,28801627,28801627,KAR_S1_B02_R1_IMAG0049.JPG,3,28801627,28801627,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#18,2017-10-06,12:34:13,28801630,28801630,KAR_S1_B02_R1_IMAG0050.JPG,1,28801630,28801630,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#18,2017-10-06,12:34:13,28801630,28801630,KAR_S1_B02_R1_IMAG0051.JPG,2,28801630,28801630,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#18,2017-10-06,12:34:13,28801630,28801630,KAR_S1_B02_R1_IMAG0052.JPG,3,28801630,28801630,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#B02#1#19,2017-10-06,12:35:59,28801634,28801634,KAR_S1_B02_R1_IMAG0053.JPG,1,28801634,28801634,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#19,2017-10-06,12:35:59,28801634,28801634,KAR_S1_B02_R1_IMAG0054.JPG,2,28801634,28801634,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#19,2017-10-06,12:35:59,28801634,28801634,KAR_S1_B02_R1_IMAG0055.JPG,3,28801634,28801634,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#20,2017-10-06,12:38:10,28801638,28801638,KAR_S1_B02_R1_IMAG0056.JPG,1,28801638,28801638,wildebeestblue,animalia,chordata,mammalia,artiodactyla,bovidae,connochaetes,connochaetes taurinus,blue wildebeest
KAR_S1#B02#1#20,2017-10-06,12:38:10,28801638,28801638,KAR_S1_B02_R1_IMAG0057.JPG,2,28801638,28801638,wildebeestblue,animalia,chordata,mammalia,artiodactyla,bovidae,connochaetes,connochaetes taurinus,blue wildebeest
KAR_S1#B02#1#20,2017-10-06,12:38:10,28801638,28801638,KAR_S1_B02_R1_IMAG0058.JPG,3,28801638,28801638,wildebeestblue,animalia,chordata,mammalia,artiodactyla,bovidae,connochaetes,connochaetes taurinus,blue wildebeest
KAR_S1#B02#1#21,2017-10-06,12:39:10,28801642,28801642,KAR_S1_B02_R1_IMAG0059.JPG,1,28801642,28801642,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#21,2017-10-06,12:39:10,28801642,28801642,KAR_S1_B02_R1_IMAG0060.JPG,2,28801642,28801642,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#21,2017-10-06,12:39:10,28801642,28801642,KAR_S1_B02_R1_IMAG0061.JPG,3,28801642,28801642,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B02#1#23,2017-10-06,14:12:07,28801650,28801650,KAR_S1_B02_R1_IMAG0065.JPG,1,28801650,28801650,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B02#1#23,2017-10-06,14:12:07,28801650,28801650,KAR_S1_B02_R1_IMAG0066.JPG,2,28801650,28801650,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B02#1#23,2017-10-06,14:12:07,28801650,28801650,KAR_S1_B02_R1_IMAG0067.JPG,3,28801650,28801650,birdother,animalia,chordata,aves,,,,,bird
KAR_S1#B02#1#24,2017-10-06,14:34:18,28801654,28801654,KAR_S1_B02_R1_IMAG0068.JPG,1,28801654,28801654,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
